kind,old_id,agency,name
uc,10766,VA,Clinician-Administered PTSD Scale for DSM-5 (CAPS-5) Clinician Training Simulator
uc,10767,VA,Policy AId
uc,10768,VA,Clinical Pathways for Cancer Patients
uc,10769,VA,Glassbeam Clinsights
uc,10770,VA,Surveillance and Reporting of Suicidal Ideation Assessment in PTSD Specialty Care Clinical Notes using Natural Language Processing (NLP)
uc,10771,VA,Using AI to read PDFs and parse the information to SharePoint list
uc,10772,VA,Pathology and Laboratory Medicine SharePoint Chatbot - Quincy
uc,10773,VA,SIM VOX for training nursing scenarios
uc,10774,VA,BESSistant
uc,10775,VA,SCORE (Structured Clinical Output Rating Engine)
uc,10776,VA,TherapyTrainer
uc,10777,VA,Internal QMS Processes Revamp
uc,10778,VA,Using LLMs to assist with data extraction
uc,10779,VA,Pre-COVA
uc,10780,VA,PestScore VA: AI-Driven Pest Risk Forecasting
uc,10781,VA,Image Quality Control Tool
uc,10782,VA,AI for Monitoring Veterans' Diagnoses
uc,10783,VA,Automated AI review for Competitive Procedures
uc,10784,VA,Healing in Your Hands Wellness Tools for VA Staff and Veterans
uc,10785,VA,VA Health Connect (VAHC) Customer Relationship Management (CRM) - contact quality analysis
uc,10786,VA,Laboratory Procedure AI Search Assistant
uc,10787,VA,Abridge Ambient Scribe
uc,10788,VA,Knowtex Ambient Scribe
uc,10789,VA,Secure Access Service Edge (SASE)
uc,10790,VA,Lung Cancer Prediction Model
uc,10791,VA,Patient Care Services Integration Platform (PCSIP)
uc,10792,VA,CITC Automated Fax Relabeling
uc,10793,VA,Screen for Esophageal Adenocarcinoma
uc,10794,VA,VistA Records Accessed by SQL (VRAS)
uc,10795,VA,Research and Development Computer Center (RDCC) System Transformation AI Supported Reporting
uc,10796,VA,Categorization and Labelling Administrative Requests
uc,10797,VA,AI Incident Management
uc,10798,VA,VA FSC AI ChatHelper
uc,10799,VA,Call Center Knowledge Navigator
uc,10800,VA,Master Claims Assistance Tool (M-CAT)
uc,10801,VA,Audit Service Connection Designations Associated with Prescriptions
uc,10802,VA,Internet of Medical Things (IoMT) Inventory
uc,10803,VA,Nurse Proficiency Writer (NPW)
uc,10804,VA,Ask Sage – Generative AI Platform for VA Administrative Efficiency
uc,10805,VA,AI Transcription and Summary in Veteran Narrative Medicine Program
uc,10806,VA,Sharing RVU Provider Metrics
uc,10807,VA,Program Evaluation for Commission on Collegiate Nursing Education (CCNE)
uc,10808,VA,Automated Claims Processing
uc,10809,VA,TERA Memorandum Automation
uc,10810,VA,VA.gov Chatbot: Summative Content
uc,10811,VA,Heuristic Behavior Analytics
uc,10812,VA,Concept Clustering
uc,10813,VA,Evolv WDS - OSLE
uc,10814,VA,Avigilon Camera/Search Function - OSSO
uc,10815,VA,National Training Team | Schools — FAQ Gen AI Dashboard
uc,10816,VA,Payment Redirect Fraud (PRF) Model
uc,10817,VA,Automated Decision Support
uc,10818,VA,Mail Automation Services
uc,10819,VA,Pension Optimization Initiative (POI)
uc,10820,VA,AGFA DR 800 with MUSICA Dynamic
uc,10821,VA,Beckman Coulter DxH 800
uc,10822,VA,Xeleris V
uc,10823,VA,GE Signa Artist
uc,10824,VA,Computer Aided Detection (CADe) of Neoplasia during Colonoscopy - “GI Genius”
uc,10825,VA,TrueFidelity CT Deep Learning Image Reconstruction
uc,10826,VA,AIDOC BriefCase
uc,10827,VA,iCAD ProFound AI
uc,10828,VA,Circle CVI42
uc,10829,VA,VA CART Adenoma Detection
uc,10830,VA,Siemens YSIO Max
uc,10831,VA,Zio ECG Utilization Service
uc,10832,VA,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM
uc,10833,VA,3M/Solventum 360 Encompass Computer Assisted Coding - Auto Suggestion
uc,10834,VA,Vivid iq
uc,10835,VA,"EchoPAC Software Only, EchoPAC Plug-In"
uc,10836,VA,Densitas Density AI
uc,10837,VA,Riverain ClearRead CT
uc,10838,VA,Transpara Breast Care
uc,10839,VA,"XIDF-AWS801, Angio Workstation (Alphenix Workstation), V9.5"
uc,10840,VA,Workflow Box
uc,10841,VA,eCaremanager (Philips)
uc,10842,VA,"Voluson Expert 22, Voluson Expert 20, Voluson Expert 18"
uc,10843,VA,CareLink Home Monitoring
uc,10844,VA,GE Portable Critical Care Suite 2.x
uc,10845,VA,Stratification Tool for Opioid Risk Mitigation (STORM)
uc,10846,VA,"Aquilion ONE (TSX-306A/3) V10.12 with Spectral Imaging System, Vitrea Software Package, VSTP-001A"
uc,10847,VA,Vereos PET/CT
uc,10848,VA,REACH VET Suicide Risk Prediction and Recovery Engagement
uc,10849,VA,Venue Fit
uc,10850,VA,Velacur
uc,10851,VA,Syngo Application Software
uc,10852,VA,Rapid AI
uc,10853,VA,"Spine Planning (2.0), Elements Spine Planning, Elements Planning Spine"
uc,10854,VA,RayStation 11B
uc,10855,VA,QLAB Advanced Quantification Software
uc,10856,VA,Preventice 	BodyGuardian Remote Monitoring System
uc,10857,VA,EPIQ Series Diagnostic Ultrasound System; Affiniti Series Diagnostic Ultrasound System
uc,10858,VA,Persyst 14 EEG Review and Analysis Software
uc,10859,VA,"OPTIS Mobile Next Imaging System, OPTIS Integrated Next Imaging System"
uc,10860,VA,O-arm O2 Imaging System
uc,10861,VA,NeuroQuant
uc,10862,VA,MAGNETOM Vida; MAGNETOM Lumina; MAGNETOM Aera; MAGNETOM Skyra; MAGNETOM Prisma; MAGNETOM Prisma fit
uc,10863,VA,3D Quorum
uc,10864,VA,TeraRecon iNtuition-Structural Heart Module
uc,10865,VA,QVCAD System
uc,10866,VA,FFRangio
uc,10867,VA,Quantra
uc,10868,VA,"FastStroke, CT Perfusion 4D"
uc,10869,VA,Discovery MI Gen2
uc,10870,VA,Genius AI
uc,10871,VA,CT CoPilot
uc,10872,VA,"Cranial Navigation, Navigation Software Cranial, Navigation Software Craniofacial, Cranial EM System, Automatic Registration iMRI"
uc,10873,VA,CellaVision DM1200 with the body fluid application
uc,10874,VA,Nediser Reports QA
uc,10875,VA,"CARTO 3 EP Navigation System Software V8.0 (FG-5400-00, FG-5400-00U)"
uc,10876,VA,Care Assessment Needs (CAN) Score
uc,10877,VA,Cartesion Prime (PCD-1000A/3) V10.15
uc,10878,VA,VA CART SYNTAX Risk Model
uc,10879,VA,VA CART Mortality Model
uc,10880,VA,VA CART Nephropathy Risk Model
uc,10881,VA,"Brainlab Elements Image Fusion, Contouring (4.5);Image Fusion (4.5);Fibertracking (2.0);BOLD MRI Mapping (1.0);Image Fusion Angio (1.0)"
uc,10882,VA,BioPlex 2200 ANA Screen with Medical Decision Support Software for Use with BioPlex 2200 Multi-Analyte Detection System
uc,10883,VA,VA CART Bleeding Risk Model
uc,10884,VA,"Biograph Vision, Biograph MCT Family Of PET/CTs"
uc,10885,VA,AutoContour Model RADAC V3
uc,10886,VA,"Aplio i900, Aplio i800 and Aplio i700 Software V8.1 Diagnostic Ultrasound System"
uc,10887,VA,"Alignment System Cranial, Alignment Software Cranial, Cirq Alignment Software Cranial Biopsy, Cirq Alignment Software Cranial sEEG, Varioguide Alignment Software Cranial"
uc,10888,VA,"Acumen Hypotension Prediction Index - EV1000 Clinical Platform, Acumen Hypotension Prediction Index - Hemosphere Advanced Monitoring Platform, Acumen Hypotension Prediction Index, Hemosphere Advanced Monitoring Platform - Pressure"
uc,10889,VA,Continuous Glucose Monitoring Summary
uc,10890,VA,CarestreamCS 9600
uc,10891,VA,No Missed Malignancy (NMM)
uc,10892,VA,Sleep Apnea
uc,10893,VA,Coordinated Care Tracking System (CCTS) Generative AI Support
uc,10894,VA,Siemens Sequoia Crown
uc,10895,VA,Philips 7300 C
uc,10896,VA,ARANZ Medical Silhouette Wound Management System
uc,10897,VA,VASQIP Mortality Calculator
uc,10898,VA,Frailty Risk Analysis
uc,10899,VA,Butterfly iQ3 Ultrasound System
uc,10900,VA,CareView Patient Safety System
uc,10901,VA,GE Omni Legend
uc,10902,VA,"Analytics, Data, and Decision Support Unified Platform (ADDSUP)"
uc,10903,VA,AI Microlearning (OttoLearn)
uc,10904,VA,VA Section 508 Office URL Ownership Prediction Model
uc,10905,VA,VA GPT
uc,10906,VA,Fusion 2024
uc,10907,VA,Summit AI Assistant
uc,10908,VA,eDiscovery (VASI 2460): Predictive Coding
uc,10909,VA,Veteran Experience Office Retention/Trust Models in Customer Experience Insights
uc,10910,VA,CHAMPVA Automation
uc,10911,VA,Privacy Act Automation
uc,10912,VA,Articulate 360: AI Assistant
uc,10913,VA,Customer Sentiment
uc,10914,VA,Auto Doc ID
uc,10915,VA,Medallia Software as a Service (SaaS) - VSignals and ESignals
uc,10916,VA,Volpara Imaging Software
uc,10917,VA,UiPath Document Understanding
uc,10918,VA,Axon Body Camera and DMS - OSSO
uc,10919,VA,GE Logiq E10
uc,10920,VA,ReflexAI
uc,10921,VA,App feedback model for NLP tasks
uc,10922,VA,Verathon BladderScan Prime PLUS System
uc,10923,VA,App Feedback categorization model
uc,10924,VA,LINQ II Insertable Cardiac Monitor
uc,10925,VA,VA Supply Chain Knowledge Management Dashboard
uc,10926,VA,"Human-Centered Design (HCD) User Feedback Summary, Analysis, and Design"
uc,10927,VA,Vivid E80/ Vivid E90/ Vivid E95
uc,10928,VA,Avicenna CINA
uc,10929,VA,CLARUS
uc,10930,VA,BTSSS 3542 Review
uc,10931,VA,Dragon Medical One
uc,10932,VA,Deep-Learning approaches to develop candidate lists of terms for use in text searches
uc,10933,VA,Identify access to genetic testing in Veterans with breast cancer.
uc,10934,VA,Cardiac CT Function Software Application
uc,10935,VA,Purchase Order Filing
uc,10936,VA,VA CART Myocardial Ischemia NLP
uc,10937,VA,VA CART Ejection Fraction NLP
uc,10938,VA,Limited Use of Azure Speech Services in PETALS Platform
uc,10939,VA,Hospital Acquired Infections
uc,10940,VA,Use of Large Language Models to improve classification of identified text snippets from the CLEVER natural language processing pipeline
uc,10941,VA,Executive Spend Analysis
uc,10942,VA,Scriptpro Ticket Report
uc,10943,VA,HTM112 Tutor
uc,10944,VA,ValidateNow
uc,10945,VA,PII in Foreign Medical Program (FMP) Faxes
uc,10946,VA,XtractOne
uc,10947,VA,Appointment Comments Categorization
uc,10948,VA,SafePointe WDS - OSSO
uc,10949,VA,electronic Virtual Assistant (e-VA)
uc,10950,VA,Activity recognition using wearable sensors for use in closed loop deep brain stimulation systems
uc,10951,VA,AgileMD eCART Clinical Deterioration Model
uc,10952,VA,Smart AI Bot Assistant
uc,10953,VA,PsychCorpCenter
uc,10954,VA,"Prostate Cancer, Genetic Risk, and Equitable Screening Study (ProGRESS) - Prostate Cancer Risk Prediction Model"
uc,10955,VA,Podimetrics
uc,10956,VA,ICU CIS/ARK PDF Medical Entity and Clinical Scoring Extraction (PHI 3.5 LLM)
uc,10957,VA,Multi-Modal Digital Image Exchange - AI (MDIE-AI)
uc,10958,VA,Partially Observed Markov Decision Process for Post-Traumatic Stress Disorder
uc,10959,VA,ECG System Software
uc,10960,VA,Clinical Key | Elsevier
uc,10961,VA,ACS NSQIP Risk Score
uc,10962,VA,Avicenna LVO
uc,10963,VA,Ysio Max
uc,10964,VA,X100HT with Slide Loader with Full Field Peripheral Blood Smear (PBS) Application
uc,10965,VA,WRDensity by Whiterabbit.ai
uc,10966,VA,Withings Scan Monitor 2.0
uc,10967,VA,WellDoc BlueStar
uc,10968,VA,WAVE Clinical Platform
uc,10969,VA,"VX1, VX1+"
uc,10970,VA,VUNO Med-DeepBrain
uc,10971,VA,Volta AF-Xplorer
uc,10972,VA,Biotronik Home Monitoring System
uc,10973,VA,Post-Discharge 30-day Readmission or Death Prediction
uc,10974,VA,Intelligent 2D
uc,10975,VA,Medical Imaging Auto-segmentation
uc,10976,VA,VSTOne – AI-Driven Patient Monitoring and Care Delivery
uc,10977,VA,Implementation of a Severe COVID-19 Risk Prediction Tool
uc,10978,VA,CVI42
uc,10979,VA,Aquilion ONE with AiCE
uc,10980,VA,ECG/EKG Machines- Interpretation of Results
uc,10981,VA,Pact Act Co-Pay Exemption Prediction Tool
uc,10982,VA,GE AMX Portable X-ray Machines
uc,10983,VA,Computer Vision Framework (CVF)
uc,10984,VA,aPROMISE X
uc,10985,VA,Dental - Dentsply Sirona CERE
uc,10986,VA,TeraRecon
uc,10987,VA,"Investigative, Analytics, and Reporting Capabilities"
uc,10988,VA,Machine Algorithm for Report Surveillance (MARS)
uc,10989,VA,Identity Governance and Administration (IGA)
uc,10990,VA,Google Cloud Platform - CCAI / Dialogflow
uc,10991,VA,VEO Virtual Analyst Proof of Concept
uc,10992,VA,ScienceLogic Artificial Intelligence Operations (AIOPS) Software Subscriptions with Maintenance and Professional Support Services.
uc,10993,VA,VA Chat Copilot Meta Pilot
uc,10994,VA,2268 Next Generation (2268NextGen)
uc,10995,VA,National Training Team | Schools NLP FAQ Dashboard
uc,10996,VA,Synthetic Data Creation
uc,10997,VA,Billie GPT
uc,10998,VA,VEO Insights Engine
uc,10999,VA,VX Insights Hub Agent
uc,11000,VA,VCA & PPMS Chatbot
uc,11001,VA,AI for Classifying Safety Events
uc,11002,VA,AI Monitoring FEHR Harms
uc,11003,VA,Thematic Analysis Using BERT Modeling
uc,11004,VA,My HealtheVet VSignals Main Improvement Summary
uc,11005,VA,AI Health Coach
uc,11006,VA,Lyssn for Mental Health
uc,11007,VA,Microsoft Power Automate and AI
uc,11008,VA,BlackBox Code research
uc,11009,VA,"Synthetic Data Generation:  Experimenting with OpenSource, Third Party and GenAI"
uc,11010,VA,Vocational Rehabilition Services (VRS) Employment Support
uc,11011,VA,Adobe Creative Cloud
uc,11012,VA,Actions for Application Vulnerabilities
uc,11013,VA,Discharge Predictive Model
uc,11014,VA,Optimizing Renin Angiotensin System Blocker Use for Kidney Disease
uc,11015,VA,Rythm Express
uc,11016,VA,CareCentra Next Level Personalized AI Health Coach
uc,11017,VA,AI-Enhanced Call Center
cons,385,CSOSA,Scheduling internal-to-government meetings or appointments or setting reminders using AI.
cons,386,CSOSA,Logging and analyzing time spent on tasks using AI-powered time management tools.
cons,387,CSOSA,"Transcribing, summarizing, or other efforts that improve the accessibility of a virtual meeting or interview using AI."
cons,388,CSOSA,Prioritizing and categorizing incoming emails using AI.
cons,389,CSOSA,"Editing images, videos, or other public affairs materials using AI."
cons,390,CSOSA,Scheduling and managing social media posts using AI.
cons,391,CSOSA,"Generating first drafts of documents, briefing, or communication materials using AI."
cons,392,CSOSA,Improving the quality of written communications using AI tools.
cons,393,CSOSA,Summarizing the key points of a lengthy report using AI.
cons,394,CSOSA,Creating visual representations of data sets for reports or presentations using AI.
cons,395,CSOSA,Using AI-assisted tools in word processors.
cons,396,CSOSA,Generating code using AI.
cons,397,CSOSA,Searching for agency information using a knowledge retrieval system.
cons,398,CSOSA,Identifying and cataloging items in a storage room using AI-driven image recognition.
cons,399,CSOSA,"Managing or implementing security controls for information systems (e.g., cybersecurity) using AI"
cons,400,CSOSA,Managing and prioritizing internal service or help desk tickets using AI.
cons,401,CSOSA,Curating news articles and updates based on user preferences using AI.
cons,402,CSOSA,Planning travel routes using AI-driven map applications.
cons,403,CSOSA,Finding and booking travel accommodations using AI-powered platforms.
cons,404,CSOSA,Unlocking smartphones or other devices without the need for passwords or PINs using AI-based facial recognition technology.
cons,405,DOL,Scheduling internal-to-government meetings or appointments or setting reminders using AI.
cons,406,DOL,Logging and analyzing time spent on tasks using AI-powered time management tools.
cons,407,DOL,Scheduling and managing social media posts using AI.
cons,408,DOL,"Generating first drafts of documents, briefing, or communication materials using AI."
cons,409,DOL,Summarizing the key points of a lengthy report using AI.
cons,410,DOL,Using AI-assisted tools in word processors.
cons,411,DOL,Generating code using AI.
cons,412,DOL,Searching for agency information using a knowledge retrieval system.
cons,413,DOL,"Managing or implementing security controls for information systems (e.g., cybersecurity) using AI."
cons,414,DOL,Managing and prioritizing internal service or help desk tickets using AI.
cons,415,DOL,Curating news articles and updates based on user preferences using AI.
cons,416,DOL,Planning travel routes using AI-driven map applications.
cons,417,DOL,"Using AI-enabled augmented reality to train inspectors to visually assess unsafe environments from a safe location, significantly reducing training time, costs, and staffing needs while maintaining inspection effectiveness."
cons,418,DOL,Answering federal regulatory and agency policy questions related to acquisition using a generative AI tool.
cons,419,EAC,Scheduling internal-to-government meetings or appointments or setting reminders using AI.
cons,420,EAC,Logging and analyzing time spent on tasks using AI-powered time management tools.
cons,421,EAC,"Transcribing, summarizing, or other efforts that improve the accessibility of a virtual meeting or interview using AI."
cons,422,EAC,Prioritizing and categorizing incoming emails using AI.
cons,423,EAC,"Editing images, videos, or other public affairs materials using AI."
cons,424,EAC,Scheduling and managing social media posts using AI.
