queue_id,use_case_id,source_text,decision,mapped_canonical_product,proposed_new_product_name,proposed_vendor,confidence,search_attempted,search_query,evidence_url,notes
3860,10613,Google Advanced platform for Technical Learning and Analytics in the Sciences (ATLAS) Forest Plan review and planning support Opportunity to increase business productivity related to forest plan reviews by analyzing data and information at a rapid pace,seed_new_alias,,ATLAS (Forest Service),USDA Forest Service,high,no,,db_row_10613,pattern match; product_type=data_analytics
3861,10614,"Google Advanced platform for Technical Learning and Analytics in the Sciences (ATLAS) TreeSearch There is opportunity to streamline the usability of the US Forest Service (USFS) TreeSearch website, the primary database for Forest Service-sponsored research.",seed_new_alias,,ATLAS (Forest Service),USDA Forest Service,high,no,,db_row_10614,pattern match; product_type=data_analytics
3862,10615,Google Advanced platform for Technical Learning and Analytics in the Sciences (ATLAS) Infosec Chatbot Information Security AI is a Chatbot that uses generative artificial intelligence (AI) to support users by responding to questions on information security.,seed_new_alias,,ATLAS (Forest Service),USDA Forest Service,high,no,,db_row_10615,pattern match; product_type=data_analytics
3863,10616,"Oregon State University  Bugnet Detect and map locations of tree damage caused by insects and disease, separate from fire and harvest-caused damage.",service_contractor_only,,,,medium,no,,db_row_10616,leading contractor names; no recognizable product
3864,10617,University of Washington  Recreation site chatbot Estimating recreation use at recreation sites.,service_contractor_only,,,,medium,no,,db_row_10617,leading contractor names; no recognizable product
3865,10621,"Kikaha Solutions, LLC Natural Resources and Environment (NRE) Forest Service (FS) Advanced platform for Technical Learning and Analytics in the Sciences (ATLAS), USFS Geospatial Platform Forest Health Protection: Survey and mapping of forest damage from insects and diseases using machine learning Forest Health Protection is responsible for surveying ~500 million acres of forest for forest damage and mapping the risk of mortality from insects and diseases.",seed_new_alias,,ATLAS (Forest Service),USDA Forest Service,high,no,,db_row_10621,pattern match; product_type=data_analytics
3866,10625,GAIA AI  Forest Inventory and Cruising using GAIA AI Intended to solve the problem of collecting forest inventory data in large areas with limited staff and time.,seed_new_alias,,GAIA AI,GAIA AI,high,no,,db_row_10625,pattern match; product_type=computer_vision
3867,10630,American Museum of Natural History  Forest habitat mapping for marbled murrelets Mapping marbled murrelet nesting habitat across the Pacific Northwest over the last 30+ years.,service_contractor_only,,,,medium,no,,db_row_10630,leading contractor names; no recognizable product
3868,10631,"University of Washington - Natural Resource Spatial Informatics Group  Washington state forest inventory maps The AI use case produces informational forest maps for the state of Washington, which may be used to support environmental monitoring and planning.",service_contractor_only,,,,medium,no,,db_row_10631,leading contractor names; no recognizable product
3869,10638,"Booz Allen Hamilton Recreation.gov Recreation One Stop use of AI There is an administrative burden in booking sites and planning trips to Forest Service land. Recreation One Stop is a tool to support bookings and provide alternatives where there is no availability, provide awareness via recommendations of various inventories to support trip planning, and to capture large amounts of content into a summarized version for easier readability within ratings and reviews.",service_contractor_only,,,,medium,no,,db_row_10638,leading contractor names; no recognizable product
3870,10645,"George Mason University  VegScape/CropCASMA Data Portals Shows crop conditions and soil moisture availability, which serve as inputs to increase the quality of crop modeling",service_contractor_only,,,,medium,no,,db_row_10645,leading contractor names; no recognizable product
3871,10650,Steampunk AgCloud Chatbot for IT Customer Help Desk The chatbot assists USDA staff with IT issues by answering common questions and initiating a support request if additional help is needed.,service_contractor_only,,,,medium,no,,db_row_10650,leading contractor names; no recognizable product
3872,10723,"Electronic Mammogram Reporting (eMAMR) Clinical data extraction from diverse and unstructured sources remains a bottleneck for healthcare providers and agencies. For example, providers may need to re-enter the same patient information across different consults, which is inefficient and takes away valuable clinical time. Existing processes are manual, time-consuming, and prone to errors, which leads to delays in integrating critical patient information (such as PDFs and scanned records) into Electronic Health Record (EHR) systems like CPRS/VistA. This limits care coordination, slows decision-making, and increases administrative workload.

The proposed AI solution will automate the workflow for clinical data extraction and integration using OpenAI’s GPT-4o API for computer vision and generative tasks. Leveraging Databricks and AWS, the system processes PDFs and images—extracting clinical data, converting it to structured formats (JSON), and transforming it into standardized clinical notes (TIU/SMART notes) for seamless integration into CPRS.",map_to_existing,Databricks,,,high,no,,db_row_10723,alias match: 'databricks'
